0,1,2
chr10_100232551-,1.000,True
chr10_100232551-,0.969,True
chr10_100232551-,1.000,True
chr10_100232551-,1.000,True
chr10_100232551-,0.986,True
chr10_100232551-,1.000,True
chr10_100232551-,1.000,True
chr10_100232551-,1.000,True
chr10_100232551-,1.000,True
chr10_100232551-,1.000,True
chr10_100232551-,0.972,True
chr10_100232551-,1.000,True
chr10_100232551-,1.000,True
chr10_100232551-,1.000,True
chr10_100232551-,1.000,False
chr10_100232551-,0.979,True
chr10_100232551-,0.886,True
chr10_100232551-,1.000,True
chr10_100232551-,0.968,True
chr10_100232551-,1.000,True
chr10_100232551-,0.989,True
chr10_100232551-,1.000,True
chr10_100232551-,1.000,True
chr10_100232551-,1.000,True
chr10_100232551-,0.958,True
chr10_100232551-,1.000,True
chr10_100232551-,0.981,True
chr10_100232551-,1.000,True
chr10_100232551-,0.985,True
chr10_100232551-,0.967,False
chr10_100232551-,1.000,True
chr10_100232551-,1.000,True
chr10_100232551-,1.000,True
chr10_100232551-,0.975,True
chr10_100232551-,1.000,True
chr10_100232551-,0.972,True
chr10_100232551-,1.000,True
chr10_100232551-,1.000,True
chr10_100232551-,1.000,True
chr10_100232551-,1.000,True
chr10_100232551-,0.983,True
chr10_100232551-,1.000,True
chr10_100232551-,0.993,True
chr10_100232551-,0.985,True
chr10_100232551-,0.943,True
chr10_100232551-,0.931,True
chr10_100232551-,0.984,True
chr10_100232551-,0.954,True
chr10_100232551-,0.899,True
chr10_100232551-,1.000,True
chr10_100232551-,0.992,True
chr10_100232551-,1.000,True
chr10_100232551-,0.979,True
chr10_100232551-,1.000,True
chr10_100232551-,1.000,True
chr10_100232551-,1.000,True
chr10_100232551-,0.989,True
chr10_100232551-,1.000,True
chr10_100232551-,1.000,True
chr10_100232551-,0.975,True
chr10_100232551-,0.986,True
chr10_100232551-,1.000,True
chr10_100232551-,0.989,True
chr10_100232551-,0.985,True
chr10_100232551-,0.977,True
chr10_100232551-,1.000,True
chr10_100232551-,0.984,True
chr10_100232551-,0.976,True
chr10_100232551-,1.000,True
chr10_100232551-,1.000,True
chr10_100232551-,0.909,True
chr10_100232551-,1.000,True
chr10_100232551-,0.983,True
chr10_100232551-,1.000,True
chr10_100232551-,1.000,True
chr10_100232551-,1.000,True
chr10_100232551-,0.975,False
chr10_100232551-,1.000,True
chr10_100232551-,0.973,True
chr10_100232551-,0.929,True
chr10_100232551-,1.000,True
chr10_100232551-,1.000,True
chr10_100232551-,0.926,True
chr10_100232551-,0.944,True
chr10_100232551-,1.000,True
chr10_100232551-,1.000,True
chr10_100232551-,1.000,True
chr10_100232551-,0.986,True
chr10_100232551-,1.000,True
chr10_100232551-,0.981,True
chr10_100232551-,1.000,True
chr10_100232551-,1.000,True
chr10_100232551-,0.982,True
chr10_100232551-,1.000,True
chr10_100232551-,0.972,True
chr10_100232551-,0.984,True
chr10_100232551-,1.000,True
chr10_100232551-,0.980,True
chr10_100232551-,0.936,True
chr10_100232551-,0.956,True
chr10_100232551-,0.978,True
chr10_100232551-,0.986,True
chr10_100232551-,0.978,True
chr10_100232551-,0.961,True
chr10_100232551-,1.000,True
chr10_100232551-,1.000,True
chr10_100232551-,0.965,True
chr10_100232551-,1.000,True
chr10_100232551-,0.983,True
chr10_100232551-,0.985,True
chr10_100232551-,0.929,True
chr10_100232551-,0.972,True
chr10_100232551-,1.000,True
chr10_100232551-,1.000,True
chr10_100232551-,1.000,True
chr10_100232551-,0.986,True
chr10_100232551-,0.900,True
chr10_100232551-,0.967,True
chr10_100232551-,0.951,True
chr10_100232551-,0.981,True
chr10_100232551-,0.952,True
chr10_100232551-,1.000,True
chr10_100232551-,1.000,True
chr10_100232551-,1.000,True
chr10_100232551-,1.000,True
chr10_100232551-,0.970,True
chr10_100232551-,0.941,True
chr10_100232551-,1.000,True
chr10_100232551-,1.000,True
chr10_100232551-,1.000,True
chr10_100232551-,1.000,True
chr10_100232551-,1.000,True
chr10_100232551-,0.963,True
chr10_100232551-,1.000,True
chr10_100232551-,0.964,True
chr10_100232551-,1.000,True
chr10_100232551-,1.000,True
chr10_100232551-,0.944,True
chr10_100232551-,1.000,True
chr10_100232551-,0.962,True
chr10_100232551-,0.984,True
chr10_100232551-,0.978,True
chr10_100232551-,1.000,True
chr10_100232551-,0.929,True
chr10_100232551-,1.000,True
chr10_100232551-,0.985,True
chr10_100232551-,1.000,True
chr10_100232551-,0.917,True
chr10_100232551-,1.000,True
chr10_100232551-,0.955,True
chr10_100232551-,1.000,True
chr10_100232551-,1.000,True
chr10_100232551-,0.970,True
chr10_100232551-,0.981,True
chr10_100232551-,1.000,True
chr10_100232551-,0.940,True
chr10_100232551-,0.981,True
chr10_100232551-,0.956,True
chr10_100232551-,1.000,True
chr10_100232551-,1.000,True
chr10_100232551-,0.957,True
chr10_100232551-,1.000,True
chr10_100232551-,1.000,True
chr10_100232551-,1.000,True
chr10_100232551-,1.000,True
chr10_100232551-,0.979,True
chr10_100232551-,0.984,True
chr10_100232551-,1.000,True
chr10_100232551-,1.000,True
chr11_16756863+,0.944,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,0.917,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,0.833,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,0.970,True
chr11_16756863+,0.952,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,0.938,True
chr11_16756863+,0.960,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,0.971,True
chr11_16756863+,0.941,True
chr11_16756863+,1.000,True
chr11_16756863+,0.969,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,0.933,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,0.967,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,0.810,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,0.941,True
chr11_16756863+,0.929,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,0.960,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,0.923,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,0.938,True
chr11_16756863+,0.929,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,0.955,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,0.973,True
chr11_16756863+,1.000,True
chr11_16756863+,0.917,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,False
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,False
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,0.966,True
chr11_16756863+,0.818,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,0.955,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,0.923,True
chr11_16756863+,1.000,True
chr11_16756863+,0.913,True
chr11_16756863+,1.000,True
chr11_16756863+,0.938,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,False
chr11_16756863+,0.917,True
chr11_16756863+,1.000,True
chr11_16756863+,0.933,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,0.933,True
chr11_16756863+,0.889,True
chr11_16756863+,0.917,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,0.950,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,0.933,True
chr11_16756863+,1.000,True
chr11_16756863+,0.909,True
chr11_16756863+,1.000,True
chr11_16756863+,0.941,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,0.900,True
chr11_16756863+,1.000,True
chr11_16756863+,0.923,True
chr11_16756863+,0.955,True
chr11_16756863+,1.000,True
chr11_16756863+,0.909,True
chr11_16756863+,1.000,True
chr11_16756863+,0.875,True
chr11_16756863+,1.000,True
chr11_16756863+,0.938,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,0.950,True
chr11_16756863+,0.938,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,0.933,True
chr11_16756863+,1.000,True
chr11_16756863+,0.879,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_16756863+,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,0.976,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,0.981,True
chr11_93535582-,1.000,True
chr11_93535582-,0.981,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,0.968,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,0.984,True
chr11_93535582-,1.000,True
chr11_93535582-,0.977,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,0.990,True
chr11_93535582-,0.972,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,0.917,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,0.900,True
chr11_93535582-,0.950,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,0.900,True
chr11_93535582-,1.000,True
chr11_93535582-,0.964,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,0.879,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,0.986,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,0.968,True
chr11_93535582-,0.983,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,0.990,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,0.984,True
chr11_93535582-,0.978,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,0.978,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,0.947,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,0.977,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,0.988,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,0.982,True
chr11_93535582-,1.000,True
chr11_93535582-,0.991,False
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,0.935,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,False
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,0.971,True
chr11_93535582-,0.982,True
chr11_93535582-,0.982,True
chr11_93535582-,1.000,True
chr11_93535582-,0.930,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,0.909,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,0.947,True
chr11_93535582-,0.900,True
chr11_93535582-,0.900,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,0.955,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,0.976,True
chr11_93535582-,1.000,False
chr11_93535582-,1.000,True
chr11_93535582-,0.909,True
chr11_93535582-,1.000,True
chr11_93535582-,0.944,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,0.938,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,0.913,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,0.923,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,0.917,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,0.909,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,0.962,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr11_93535582-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,0.941,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,0.963,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,0.962,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,0.900,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,0.966,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,0.944,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,0.636,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,0.970,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,False
chr5_14797956-,0.947,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,0.961,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,0.929,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
