cancer,edin
chr5_134900509+,0.500
chr5_134900509+,0.581
chr5_134900509+,0.475
chr5_134900509+,0.590
chr5_134900509+,0.419
chr5_134900509+,0.534
chr5_134900509+,0.333
chr5_134900509+,0.628
chr5_134900509+,0.583
chr5_134900509+,0.374
chr5_134900509+,0.344
chr5_134900509+,0.542
chr5_134900509+,0.500
chr5_134900509+,0.422
chr5_134900509+,0.646
chr5_134900509+,0.418
chr5_134900509+,0.370
chr5_134900509+,0.467
chr5_134900509+,0.368
chr5_134900509+,0.573
chr5_134900509+,0.472
chr5_134900509+,0.741
chr5_134900509+,0.588
chr5_134900509+,0.654
chr5_134900509+,0.500
chr5_134900509+,0.512
chr5_134900509+,0.460
chr5_134900509+,0.372
chr5_134900509+,0.681
chr5_134900509+,0.500
chr5_134900509+,0.500
chr5_134900509+,0.512
chr5_134900509+,0.186
chr5_134900509+,0.600
chr5_134900509+,0.451
chr5_134900509+,0.514
chr5_134900509+,0.500
chr5_134900509+,0.694
chr5_134900512+,0.522
chr5_134900512+,0.583
chr5_134900512+,0.441
chr5_134900512+,0.486
chr5_134900512+,0.711
chr5_134900512+,0.531
chr5_134900512+,0.652
chr5_134900512+,0.528
chr5_134900512+,0.712
chr5_134900512+,0.516
chr5_134900512+,0.456
chr5_134900512+,0.667
chr5_134900512+,0.567
chr5_134900512+,0.530
chr5_134900512+,0.636
chr5_134900512+,0.535
chr5_134900512+,0.591
chr5_134900512+,0.558
chr5_134900512+,0.667
chr5_134900512+,0.417
chr5_134900512+,0.542
chr5_134900512+,0.380
chr5_134900512+,0.600
chr5_134900512+,0.636
chr5_134900512+,0.683
chr5_134900512+,0.452
chr5_134900512+,0.600
chr5_134900512+,0.598
chr5_134900512+,0.588
chr5_134900512+,0.342
chr5_134900512+,0.513
chr5_134900512+,0.660
chr5_134900512+,0.559
chr5_134900512+,0.553
chr5_134900512+,0.596
chr5_134900512+,0.435
chr5_134900512+,0.526
chr5_134900512+,0.701
chr5_134900512+,0.600
chr5_134900512+,0.574
chr5_134900512+,0.474
chr5_134900512+,0.514
chr5_134900512+,0.650
chr5_134900512+,0.525
chr5_134900512+,0.598
chr5_134900512+,0.467
chr5_134900512+,0.625
chr5_134900512+,0.516
chr5_134900512+,0.583
chr5_134900512+,0.632
chr5_134900512+,0.480
chr5_134900512+,0.406
chr5_134900512+,0.609
chr5_134900512+,0.455
chr5_134900512+,0.548
chr5_134900512+,0.780
chr5_134900512+,0.518
chr5_134900512+,0.429
chr5_134900512+,0.534
chr5_134900512+,0.500
chr5_134900512+,0.667
chr5_134900512+,0.640
chr5_134900512+,0.643
chr5_134900512+,0.719
chr5_134900512+,0.810
chr5_134900512+,0.593
chr5_134900512+,0.592
chr5_134900512+,0.625
chr5_134900512+,0.341
chr5_134900512+,0.727
chr5_134900512+,0.525
chr5_134900512+,0.581
chr5_134900512+,0.544
chr5_134900512+,0.295
chr5_134900512+,0.806
chr5_134900512+,0.512
chr5_134900512+,0.633
chr5_134900512+,0.857
chr5_134900512+,0.705
chr6_149724651-,0.573
chr6_149724651-,0.900
chr6_149724651-,0.780
chr6_149724651-,0.518
chr6_149724651-,0.652
chr6_149724651-,0.635
chr6_149724651-,0.663
chr6_149724651-,0.535
chr6_149724651-,0.614
chr6_149724651-,0.720
chr6_149724651-,0.408
chr6_149724651-,0.500
chr6_149724651-,0.681
chr6_149724651-,0.513
chr6_149724651-,0.784
chr6_149724651-,0.571
chr6_149724651-,0.533
chr6_149724651-,0.578
chr6_149724651-,0.870
chr6_149724651-,0.407
chr6_149724651-,0.736
chr6_149724651-,0.368
chr6_149724651-,0.375
chr6_149724651-,0.362
chr6_149724651-,0.529
chr6_149724651-,0.619
chr6_149724651-,0.765
chr6_149724651-,0.475
chr6_149724651-,0.478
chr6_149724651-,0.518
chr6_149724651-,0.553
chr6_149724651-,0.877
chr6_149724651-,0.712
chr6_149724651-,0.652
chr6_149724651-,0.609
chr6_149724651-,0.429
chr6_149724651-,0.461
chr6_149724651-,0.784
chr6_149724651-,0.712
chr6_149724651-,0.619
chr6_149724651-,0.380
chr6_149724651-,0.667
chr6_149724651-,0.703
chr6_149724651-,0.600
chr6_149724651-,0.838
chr6_149724651-,0.321
chr6_149724651-,0.689
chr6_149724651-,0.370
chr6_149724651-,0.694
chr6_149724651-,0.706
chr6_149724651-,0.378
chr6_149724651-,0.538
chr6_149724651-,0.606
chr6_149724651-,0.867
chr6_149724651-,0.463
chr6_149724651-,0.842
chr6_149724651-,0.667
chr6_149724651-,0.333
chr6_149724651-,0.923
chr6_149724651-,0.482
chr6_149724651-,0.655
chr6_149724651-,0.622
chr6_149724651-,0.590
chr6_149724651-,1.000
chr6_149724651-,0.642
chr6_149724651-,0.595
chr6_149724651-,0.610
chr6_149724651-,0.750
chr6_149724651-,0.468
chr6_149724651-,0.846
chr6_149724651-,0.769
chr6_149724651-,0.586
chr6_149724651-,0.737
chr6_149724651-,0.490
chr6_149724651-,0.645
chr6_149724651-,0.532
chr6_149724651-,0.630
chr6_149724651-,0.865
chr6_149724651-,0.765
chr6_149724652-,0.582
chr6_149724652-,1.000
chr6_149724652-,0.619
chr6_149724652-,0.386
chr6_149724652-,0.529
chr6_149724652-,0.604
chr6_149724652-,0.650
chr6_149724652-,0.592
chr6_149724652-,0.656
chr6_149724652-,0.731
chr6_149724652-,0.430
chr6_149724652-,0.560
chr6_149724652-,0.624
chr6_149724652-,0.480
chr6_149724652-,0.556
chr6_149724652-,0.522
chr6_149724652-,0.524
chr6_149724652-,0.489
chr6_149724652-,0.783
chr6_149724652-,0.459
chr6_149724652-,0.618
chr6_149724652-,0.254
chr6_149724652-,0.388
chr6_149724652-,0.420
chr6_149724652-,0.659
chr6_149724652-,0.609
chr6_149724652-,0.625
chr6_149724652-,0.433
chr6_149724652-,0.470
chr6_149724652-,0.509
chr6_149724652-,0.684
chr6_149724652-,0.787
chr6_149724652-,0.673
chr6_149724652-,0.542
chr6_149724652-,0.708
chr6_149724652-,0.359
chr6_149724652-,0.570
chr6_149724652-,0.595
chr6_149724652-,0.647
chr6_149724652-,0.651
chr6_149724652-,0.412
chr6_149724652-,0.710
chr6_149724652-,0.568
chr6_149724652-,0.565
chr6_149724652-,0.750
chr6_149724652-,0.377
chr6_149724652-,0.766
chr6_149724652-,0.406
chr6_149724652-,0.622
chr6_149724652-,0.806
chr6_149724652-,0.407
chr6_149724652-,0.549
chr6_149724652-,0.647
chr6_149724652-,0.533
chr6_149724652-,0.500
chr6_149724652-,0.700
chr6_149724652-,0.606
chr6_149724652-,0.367
chr6_149724652-,0.795
chr6_149724652-,0.525
chr6_149724652-,0.552
chr6_149724652-,0.720
chr6_149724652-,0.615
chr6_149724652-,1.000
chr6_149724652-,0.672
chr6_149724652-,0.488
chr6_149724652-,0.537
chr6_149724652-,0.714
chr6_149724652-,0.467
chr6_149724652-,0.846
chr6_149724652-,0.720
chr6_149724652-,0.679
chr6_149724652-,0.595
chr6_149724652-,0.500
chr6_149724652-,0.621
chr6_149724652-,0.531
chr6_149724652-,0.630
chr6_149724652-,0.889
chr6_149724652-,0.882
chr6_149724862-,0.536
chr6_149724862-,0.812
chr6_149724862-,0.625
chr6_149724862-,0.393
chr6_149724862-,0.579
chr6_149724862-,0.574
chr6_149724862-,0.519
chr6_149724862-,0.387
chr6_149724862-,0.560
chr6_149724862-,0.717
chr6_149724862-,0.407
chr6_149724862-,0.639
chr6_149724862-,0.670
chr6_149724862-,0.471
chr6_149724862-,0.698
chr6_149724862-,0.351
chr6_149724862-,0.661
chr6_149724862-,0.467
chr6_149724862-,0.632
chr6_149724862-,0.375
chr6_149724862-,0.540
chr6_149724862-,0.564
chr6_149724862-,0.500
chr6_149724862-,0.366
chr6_149724862-,0.533
chr6_149724862-,0.468
chr6_149724862-,0.667
chr6_149724862-,0.417
chr6_149724862-,0.491
chr6_149724862-,0.472
chr6_149724862-,0.413
chr6_149724862-,0.663
chr6_149724862-,0.477
chr6_149724862-,0.623
chr6_149724862-,0.500
chr6_149724862-,0.250
chr6_149724862-,0.431
chr6_149724862-,0.692
chr6_149724862-,0.437
chr6_149724862-,0.494
chr6_149724862-,0.481
chr6_149724862-,0.742
chr6_149724862-,0.581
chr6_149724862-,0.582
chr6_149724862-,0.500
chr6_149724862-,0.479
chr6_149724862-,0.653
chr6_149724862-,0.421
chr6_149724862-,0.717
chr6_149724862-,0.652
chr6_149724862-,0.468
chr6_149724862-,0.605
chr6_149724862-,0.475
chr6_149724862-,0.308
chr6_149724862-,0.475
chr6_149724862-,0.677
chr6_149724862-,0.622
chr6_149724862-,0.405
chr6_149724862-,0.577
chr6_149724862-,0.433
chr6_149724862-,0.714
chr6_149724862-,0.576
chr6_149724862-,0.448
chr6_149724862-,0.640
chr6_149724862-,0.658
chr6_149724862-,0.553
chr6_149724862-,0.468
chr6_149724862-,0.679
chr6_149724862-,0.357
chr6_149724862-,0.857
chr6_149724862-,0.419
chr6_149724862-,0.568
chr6_149724862-,0.613
chr6_149724862-,0.383
chr6_149724862-,0.646
chr6_149724862-,0.475
chr6_149724862-,0.513
chr6_149724862-,0.864
chr6_149724862-,0.750
chr6_89634503-,0.653
chr6_89634503-,0.816
chr6_89634503-,0.297
chr6_89634503-,0.222
chr6_89634503-,0.494
chr6_89634503-,0.487
chr6_89634503-,0.679
chr6_89634503-,0.304
chr6_89634503-,0.307
chr6_89634503-,0.893
chr6_89634503-,0.427
chr6_89634503-,0.500
chr6_89634503-,0.481
chr6_89634503-,0.278
chr6_89634503-,0.559
chr6_89634503-,0.511
chr6_89634503-,0.359
chr6_89634503-,0.625
chr6_89634503-,0.589
chr6_89634503-,0.294
chr6_89634503-,0.429
chr6_89634503-,0.224
chr6_89634503-,0.361
chr6_89634503-,0.370
chr6_89634503-,0.603
chr6_89634503-,0.457
chr6_89634503-,0.732
chr6_89634503-,0.217
chr6_89634503-,0.458
chr6_89634503-,0.307
chr6_89634503-,0.533
chr6_89634503-,0.767
chr6_89634503-,0.355
chr6_89634503-,0.556
chr6_89634503-,0.500
chr6_89634503-,0.289
chr6_89634503-,0.507
chr6_89634503-,0.488
chr6_89634503-,0.385
chr6_89634503-,0.706
chr6_89634503-,0.160
chr6_89634503-,0.475
chr6_89634503-,0.486
chr6_89634503-,0.312
chr6_89634503-,0.509
chr6_89634503-,0.500
chr6_89634503-,0.447
chr6_89634503-,0.333
chr6_89634503-,0.690
chr6_89634503-,0.608
chr6_89634503-,0.469
chr6_89634503-,0.500
chr6_89634503-,0.262
chr6_89634503-,0.500
chr6_89634503-,0.057
chr6_89634503-,0.509
chr6_89634503-,0.500
chr6_89634503-,0.243
chr6_89634503-,0.328
chr6_89634503-,0.515
chr6_89634503-,0.570
chr6_89634503-,0.302
chr6_89634503-,0.514
chr6_89634503-,0.975
chr6_89634503-,0.554
chr6_89634503-,0.483
chr6_89634503-,0.520
chr6_89634503-,0.667
chr6_89634503-,0.263
chr6_89634503-,0.714
chr6_89634503-,0.714
chr6_89634503-,0.679
chr6_89634503-,0.450
chr6_89634503-,0.652
chr6_89634503-,0.538
chr6_89634503-,0.389
chr6_89634503-,0.350
chr6_89634503-,0.911
chr6_89634503-,0.855
chr8_11843981-,0.561
chr8_11843981-,0.877
chr8_11843981-,0.438
chr8_11843981-,0.319
chr8_11843981-,0.538
chr8_11843981-,0.621
chr8_11843981-,0.736
chr8_11843981-,0.410
chr8_11843981-,0.436
chr8_11843981-,0.884
chr8_11843981-,0.372
chr8_11843981-,0.540
chr8_11843981-,0.226
chr8_11843981-,0.273
chr8_11843981-,0.537
chr8_11843981-,0.482
chr8_11843981-,0.579
chr8_11843981-,0.627
chr8_11843981-,0.542
chr8_11843981-,0.358
chr8_11843981-,0.632
chr8_11843981-,0.247
chr8_11843981-,0.443
chr8_11843981-,0.517
chr8_11843981-,0.526
chr8_11843981-,0.531
chr8_11843981-,0.647
chr8_11843981-,0.491
chr8_11843981-,0.491
chr8_11843981-,0.332
chr8_11843981-,0.566
chr8_11843981-,0.696
chr8_11843981-,0.441
chr8_11843981-,0.615
chr8_11843981-,0.419
chr8_11843981-,0.298
chr8_11843981-,0.492
chr8_11843981-,0.523
chr8_11843981-,0.211
chr8_11843981-,0.446
chr8_11843981-,0.216
chr8_11843981-,0.684
chr8_11843981-,0.675
chr8_11843981-,0.390
chr8_11843981-,0.631
chr8_11843981-,0.338
chr8_11843981-,0.512
chr8_11843981-,0.385
chr8_11843981-,0.600
chr8_11843981-,0.323
chr8_11843981-,0.473
chr8_11843981-,0.330
chr8_11843981-,0.317
chr8_11843981-,0.400
chr8_11843981-,0.404
chr8_11843981-,0.593
chr8_11843981-,0.535
chr8_11843981-,0.481
chr8_11843981-,0.341
chr8_11843981-,0.513
chr8_11843981-,0.535
chr8_11843981-,0.615
chr8_11843981-,0.636
chr8_11843981-,0.925
chr8_11843981-,0.577
chr8_11843981-,0.574
chr8_11843981-,0.200
chr8_11843981-,0.637
chr8_11843981-,0.431
chr8_11843981-,0.533
chr8_11843981-,0.802
chr8_11843981-,0.650
chr8_11843981-,0.454
chr8_11843981-,0.555
chr8_11843981-,0.722
chr8_11843981-,0.365
chr8_11843981-,0.457
chr8_11843981-,0.718
chr8_11843981-,0.813
