cancer,edin
chr10_100232551-,1.000
chr10_100232551-,1.000
chr10_100232551-,1.000
chr10_100232551-,1.000
chr10_100232551-,0.981
chr10_100232551-,1.000
chr10_100232551-,1.000
chr10_100232551-,1.000
chr10_100232551-,1.000
chr10_100232551-,1.000
chr10_100232551-,1.000
chr10_100232551-,1.000
chr10_100232551-,0.978
chr10_100232551-,0.967
chr10_100232551-,1.000
chr10_100232551-,1.000
chr10_100232551-,1.000
chr10_100232551-,1.000
chr10_100232551-,1.000
chr10_100232551-,0.985
chr10_100232551-,1.000
chr10_100232551-,1.000
chr10_100232551-,0.905
chr10_100232551-,1.000
chr10_100232551-,1.000
chr10_100232551-,0.973
chr10_100232551-,0.969
chr10_100232551-,0.988
chr10_100232551-,1.000
chr10_100232551-,1.000
chr10_100232551-,1.000
chr10_100232551-,0.898
chr10_100232551-,1.000
chr10_100232551-,1.000
chr10_100232551-,1.000
chr10_100232551-,1.000
chr10_100232551-,0.981
chr10_100232551-,1.000
chr10_100232551-,1.000
chr10_100232551-,0.989
chr10_100232551-,1.000
chr10_100232551-,0.973
chr10_100232551-,1.000
chr10_100232551-,1.000
chr10_100232551-,1.000
chr10_100232551-,0.967
chr10_100232551-,0.962
chr10_100232551-,0.970
chr10_100232551-,0.962
chr10_100232551-,0.945
chr10_100232551-,1.000
chr10_100232551-,0.970
chr10_100232551-,1.000
chr10_100232551-,1.000
chr10_100232551-,0.920
chr10_100232551-,0.987
chr10_100232551-,1.000
chr10_100232551-,1.000
chr10_100232551-,1.000
chr10_100232551-,0.975
chr10_100232551-,1.000
chr10_100232551-,1.000
chr10_100232551-,0.962
chr10_100232551-,1.000
chr10_100232551-,0.980
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,0.980
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,0.957
chr12_62965534+,0.960
chr12_62965534+,0.967
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,0.913
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,0.978
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,0.962
chr12_62965534+,1.000
chr12_62965534+,0.957
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,0.980
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,0.972
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,0.979
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,0.985
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,0.966
chr12_62965534+,1.000
chr12_62965534+,0.917
chr12_62965534+,1.000
chr12_62965534+,0.900
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,0.990
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,0.989
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,0.966
chr12_62965534+,0.947
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,0.932
chr12_62965534+,0.962
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,0.951
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,0.957
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,0.964
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,0.988
chr12_62965534+,0.882
chr12_62965534+,1.000
chr12_62965534+,0.970
chr12_62965534+,0.989
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,0.948
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,0.969
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,0.900
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,0.971
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,0.963
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,0.991
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,0.974
chr12_62965534+,1.000
chr12_62965534+,0.933
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,0.989
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,0.964
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,0.923
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,0.923
chr12_62965534+,0.947
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965534+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,0.977
chr12_62965545+,0.992
chr12_62965545+,1.000
chr12_62965545+,0.956
chr12_62965545+,1.000
chr12_62965545+,0.971
chr12_62965545+,1.000
chr12_62965545+,0.969
chr12_62965545+,0.926
chr12_62965545+,1.000
chr12_62965545+,0.971
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,0.977
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,0.979
chr12_62965545+,1.000
chr12_62965545+,0.993
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,0.988
chr12_62965545+,1.000
chr12_62965545+,0.917
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,0.955
chr12_62965545+,1.000
chr12_62965545+,0.973
chr12_62965545+,0.981
chr12_62965545+,0.965
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,0.943
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,0.988
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,0.981
chr12_62965545+,1.000
chr12_62965545+,0.973
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,0.980
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,0.979
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,0.968
chr12_62965545+,0.962
chr12_62965545+,0.983
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,0.974
chr12_62965545+,1.000
chr12_62965545+,0.963
chr12_62965545+,0.909
chr12_62965545+,1.000
chr12_62965545+,0.986
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,0.900
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,0.947
chr12_62965545+,0.991
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,0.857
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,0.988
chr12_62965545+,1.000
chr12_62965545+,0.996
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,0.966
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,0.974
chr12_62965545+,1.000
chr12_62965545+,0.989
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,0.985
chr12_62965545+,1.000
chr12_62965545+,0.984
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,0.975
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,0.995
chr12_62965545+,1.000
chr12_62965545+,0.989
chr12_62965545+,1.000
chr12_62965545+,0.971
chr12_62965545+,0.926
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,0.960
chr12_62965545+,1.000
chr12_62965545+,0.994
chr12_62965545+,1.000
chr12_62965545+,0.941
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,0.982
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,0.988
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,0.984
chr12_62965545+,1.000
chr12_62965545+,0.951
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,0.991
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,0.938
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,0.956
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,0.929
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,0.958
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,0.933
chr12_62965545+,1.000
chr12_62965545+,0.886
chr12_62965545+,1.000
chr12_62965545+,0.972
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,0.947
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,0.980
chr12_62965545+,1.000
chr12_62965545+,0.950
chr12_62965545+,1.000
chr12_62965545+,0.964
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,0.985
chr12_62965545+,0.929
chr12_62965545+,1.000
chr12_62965545+,0.952
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,0.949
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,0.983
chr12_62965545+,0.964
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,0.992
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,0.900
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,0.857
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,0.968
chr12_62965545+,0.960
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,0.973
chr12_62965545+,0.952
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,0.980
chr12_62965545+,0.983
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,0.971
chr12_62965545+,0.941
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,0.917
chr12_62965545+,1.000
chr12_62965545+,0.972
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,0.941
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,0.882
chr12_62965545+,1.000
chr12_62965545+,1.000
chr12_62965545+,1.000
