cancer,edin
chr11_67682754-,0.986
chr11_67682754-,0.958
chr11_67682754-,0.992
chr11_67682754-,0.972
chr11_67682754-,0.985
chr11_67682754-,0.965
chr11_67682754-,0.995
chr11_67682754-,0.963
chr11_67682754-,0.976
chr11_67682754-,0.939
chr11_67682754-,0.985
chr11_67682754-,0.968
chr11_67682754-,0.955
chr11_67682754-,0.966
chr11_67682754-,0.973
chr11_67682754-,0.984
chr11_67682754-,0.959
chr11_67682754-,0.980
chr11_67682754-,0.953
chr11_67682754-,0.965
chr11_67682754-,0.963
chr11_67682754-,0.930
chr11_67682754-,0.959
chr11_67682754-,0.989
chr11_67682754-,0.943
chr11_67682754-,0.939
chr11_67682754-,0.965
chr11_67682754-,0.950
chr11_67682754-,0.957
chr11_67682754-,0.929
chr11_67682754-,0.971
chr11_67682754-,0.984
chr11_67682754-,0.985
chr11_67682754-,0.980
chr11_67682754-,0.906
chr11_67682754-,0.978
chr11_67682754-,0.940
chr11_67682754-,0.972
chr11_67682754-,0.911
chr11_67682754-,0.906
chr11_67682754-,0.924
chr11_67682754-,0.927
chr11_67682754-,0.927
chr11_67682754-,0.930
chr11_67682754-,0.999
chr11_67682754-,0.965
chr11_67682754-,0.912
chr11_67682754-,0.877
chr11_67682754-,0.938
chr11_67682754-,0.968
chr11_67682754-,0.803
chr11_67682754-,0.945
chr11_67682754-,0.928
chr11_67682754-,0.913
chr11_67682754-,0.970
chr11_67682754-,0.881
chr11_67682754-,0.951
chr11_67682754-,0.946
chr11_67682754-,0.936
chr11_67682754-,0.929
chr11_67682754-,0.869
chr11_67682754-,0.964
chr11_67682754-,0.952
chr11_67682754-,0.972
chr11_67682754-,0.963
chr11_67682754-,0.972
chr11_67682754-,0.961
chr11_67682754-,0.977
chr11_67682754-,0.944
chr11_67682754-,0.929
chr11_67682754-,0.975
chr11_67682754-,0.965
chr11_67682754-,0.992
chr11_67682754-,0.962
chr11_67682754-,0.998
chr11_67682754-,0.982
chr11_67682754-,0.976
chr11_67682754-,0.960
chr11_67682754-,0.973
chr11_67682754-,0.957
chr11_67682754-,0.945
chr11_67682754-,0.984
chr11_67682754-,0.976
chr11_67682754-,0.989
chr11_67682754-,0.986
chr11_67682754-,0.972
chr11_67682754-,0.988
chr11_67682754-,0.987
chr11_67682754-,0.979
chr11_67682754-,0.972
chr11_67682754-,0.954
chr11_67682754-,0.958
chr11_67682754-,0.980
chr11_67682754-,0.983
chr11_67682754-,0.985
chr11_67682754-,0.970
chr11_67682754-,0.918
chr11_67682754-,0.925
chr11_67682754-,0.898
chr11_67682754-,0.939
chr11_67682754-,0.933
chr11_67682754-,0.957
chr11_67682754-,0.904
chr11_67682754-,0.958
chr11_67682754-,0.974
chr11_67682754-,0.971
chr11_67682754-,0.932
chr11_67682754-,0.957
chr11_67682754-,0.974
chr11_67682754-,0.984
chr11_67682754-,0.968
chr11_67682754-,0.982
chr11_67682754-,0.975
chr11_67682754-,0.982
chr11_67682754-,0.889
chr11_67682754-,0.967
chr11_67682754-,0.872
chr11_67682754-,0.953
chr11_67682754-,0.929
chr11_67682754-,0.899
chr11_67682754-,0.978
chr11_67682754-,0.961
chr11_67682754-,0.951
chr11_67682754-,0.973
chr11_67682754-,0.953
chr11_67682754-,0.955
chr11_67682754-,0.974
chr11_67682754-,0.979
chr11_67682754-,0.964
chr11_67682754-,0.976
chr11_67682754-,0.947
chr11_67682754-,0.966
chr11_67682754-,0.965
chr11_67682754-,0.951
chr11_67682754-,0.990
chr11_67682754-,0.995
chr11_67682754-,0.971
chr11_67682754-,0.971
chr11_67682754-,0.987
chr11_67682754-,0.939
chr11_67682754-,0.989
chr11_67682754-,0.975
chr11_67682754-,0.976
chr11_67682754-,0.976
chr11_67682754-,0.979
chr11_67682754-,0.973
chr11_67682754-,0.990
chr11_67682754-,0.923
chr11_67682754-,0.941
chr11_67682754-,0.956
chr11_67682754-,0.971
chr11_67682754-,0.982
chr11_67682754-,0.968
chr11_67682754-,0.966
chr11_67682754-,0.990
chr11_67682754-,0.970
chr11_67682754-,0.848
chr11_67682754-,0.967
chr11_67682754-,0.936
chr11_67682754-,0.984
chr11_67682754-,0.937
chr11_67682754-,0.976
chr11_67682754-,0.986
chr11_67682754-,0.961
chr11_67682754-,0.958
chr11_67682754-,0.973
chr11_67682754-,0.983
chr11_67682754-,0.982
chr11_67682754-,0.978
chr11_67682754-,0.956
chr11_67682754-,0.966
chr11_67682754-,0.975
chr11_67682754-,0.938
chr11_67682754-,0.974
chr11_67682754-,0.979
chr11_67682754-,0.978
chr11_67682754-,0.963
chr11_67682754-,0.984
chr11_67682754-,0.981
chr11_67682754-,0.960
chr11_67682754-,0.958
chr11_67682754-,0.987
chr11_67682754-,0.982
chr11_67682754-,0.962
chr11_67682754-,0.988
chr11_67682754-,0.909
chr11_67682754-,0.982
chr11_67682754-,0.965
chr11_67682754-,0.968
chr11_67682754-,0.938
chr11_67682754-,0.969
chr11_67682754-,0.950
chr11_67682754-,0.971
chr11_67682754-,0.983
chr11_67682754-,0.901
chr11_67682754-,0.939
chr11_67682754-,0.911
chr11_67682754-,0.956
chr11_67682754-,0.959
chr11_67682754-,0.896
chr11_67682754-,0.983
chr11_67682754-,0.966
chr11_67682754-,0.974
chr11_67682754-,0.964
chr11_67682754-,0.965
chr11_67682754-,0.980
chr11_67682754-,0.959
chr11_67682754-,0.967
chr11_67682754-,0.946
chr11_67682754-,0.956
chr11_67682754-,0.973
chr11_67682754-,0.989
chr11_67682754-,0.931
chr11_67682754-,0.933
chr11_67682754-,0.977
chr11_67682754-,0.989
chr11_67682754-,0.979
chr11_67682754-,0.938
chr11_67682754-,0.984
chr11_67682754-,0.902
chr11_67682754-,0.978
chr11_67682754-,0.962
chr11_67682754-,0.932
chr11_67682754-,0.975
chr11_67682754-,0.970
chr11_67682754-,0.973
chr11_67682754-,0.958
chr11_67682754-,0.964
chr11_67682754-,0.965
chr11_67682754-,0.972
chr11_67682754-,0.971
chr11_67682754-,0.960
chr11_67682754-,0.995
chr11_67682754-,0.954
chr11_67682754-,0.952
chr11_67682754-,0.984
chr11_67682754-,0.973
chr11_67682754-,0.976
chr11_67682754-,0.995
chr11_67682754-,0.959
chr11_67682754-,0.980
chr11_67682754-,0.976
chr11_67682754-,0.961
chr11_67682754-,0.938
chr11_67682754-,0.968
chr11_67682754-,1.000
chr11_67682754-,0.977
chr11_67682754-,0.972
chr11_67682754-,0.967
chr12_98549255+,0.973
chr12_98549255+,0.960
chr12_98549255+,1.000
chr12_98549255+,1.000
chr12_98549255+,1.000
chr12_98549255+,0.963
chr12_98549255+,1.000
chr12_98549255+,0.977
chr12_98549255+,0.983
chr12_98549255+,0.978
chr12_98549255+,0.994
chr12_98549255+,0.899
chr12_98549255+,0.984
chr12_98549255+,0.959
chr12_98549255+,0.989
chr12_98549255+,0.986
chr12_98549255+,1.000
chr12_98549255+,0.942
chr12_98549255+,0.944
chr12_98549255+,0.983
chr12_98549255+,0.953
chr12_98549255+,0.985
chr12_98549255+,0.947
chr12_98549255+,0.864
chr12_98549255+,0.988
chr12_98549255+,1.000
chr12_98549255+,1.000
chr12_98549255+,0.982
chr12_98549255+,0.964
chr12_98549255+,0.930
chr12_98549255+,0.994
chr12_98549255+,1.000
chr12_98549255+,0.957
chr12_98549255+,0.990
chr12_98549255+,0.987
chr12_98549255+,0.978
chr12_98549255+,1.000
chr12_98549255+,0.889
chr12_98549255+,0.997
chr12_98549255+,1.000
chr12_98549255+,0.912
chr12_98549255+,1.000
chr12_98549255+,0.923
chr12_98549255+,0.972
chr12_98549255+,1.000
chr12_98549255+,1.000
chr12_98549255+,0.981
chr12_98549255+,1.000
chr12_98549255+,1.000
chr12_98549255+,1.000
chr12_98549255+,1.000
chr12_98549255+,1.000
chr12_98549255+,1.000
chr12_98549255+,1.000
chr12_98549255+,1.000
chr12_98549255+,0.989
chr12_98549255+,1.000
chr12_98549255+,1.000
chr12_98549255+,1.000
chr12_98549255+,0.970
chr12_98549255+,1.000
chr12_98549255+,0.985
chr12_98549255+,0.985
chr12_98549255+,0.985
chr12_98549255+,0.982
chr12_98549255+,0.980
chr12_98549255+,1.000
chr12_98549255+,0.976
chr12_98549255+,0.987
chr12_98549255+,1.000
chr12_98549255+,1.000
chr12_98549255+,1.000
chr12_98549255+,1.000
chr12_98549255+,0.987
chr12_98549255+,1.000
chr12_98549255+,0.983
chr12_98549255+,0.989
chr12_98549255+,0.971
chr12_98549255+,1.000
chr12_98549255+,1.000
chr12_98549255+,0.995
chr12_98549255+,0.970
chr12_98549255+,1.000
chr12_98549255+,0.959
chr12_98549255+,0.932
chr12_98549255+,0.992
chr12_98549255+,0.955
chr12_98549255+,0.928
chr12_98549255+,0.993
chr12_98549255+,0.992
chr12_98549255+,1.000
chr12_98549255+,0.910
chr12_98549255+,1.000
chr12_98549255+,1.000
chr12_98549255+,1.000
chr12_98549255+,0.990
chr12_98549255+,1.000
chr12_98549255+,0.983
chr12_98549255+,0.970
chr12_98549255+,0.995
chr12_98549255+,0.964
chr12_98549255+,0.979
chr12_98549255+,0.993
chr12_98549255+,0.987
chr12_98549255+,0.986
chr12_98549255+,0.944
chr12_98549255+,0.994
chr12_98549255+,0.980
chr12_98549255+,0.987
chr12_98549255+,1.000
chr12_98549255+,0.971
chr12_98549255+,0.980
chr12_98549255+,1.000
chr12_98549255+,1.000
chr12_98549255+,0.990
chr12_98549255+,0.840
chr12_98549255+,1.000
chr12_98549255+,1.000
chr12_98549255+,0.974
chr12_98549255+,0.974
chr12_98549255+,1.000
chr12_98549255+,1.000
chr12_98549255+,0.990
chr12_98549255+,1.000
chr12_98549255+,0.963
chr12_98549255+,0.975
chr12_98549255+,1.000
chr12_98549255+,0.957
chr12_98549255+,0.982
chr12_98549255+,0.957
chr12_98549255+,1.000
chr12_98549255+,0.941
chr12_98549255+,0.977
chr12_98549255+,0.964
chr12_98549255+,0.938
chr12_98549255+,0.939
chr12_98549255+,1.000
chr12_98549255+,0.993
chr12_98549255+,0.935
chr12_98549255+,0.989
chr12_98549255+,0.969
chr12_98549255+,0.992
chr12_98549255+,0.989
chr12_98549255+,0.945
chr12_98549255+,0.948
chr12_98549255+,0.982
chr12_98549255+,1.000
chr12_98549255+,0.954
chr12_98549255+,0.913
chr12_98549255+,0.985
chr12_98549255+,0.956
chr12_98549255+,0.982
chr12_98549255+,1.000
chr12_98549255+,0.916
chr12_98549255+,0.986
chr12_98549255+,0.955
chr12_98549255+,0.975
chr12_98549255+,0.973
chr12_98549255+,0.981
chr12_98549255+,0.966
chr12_98549255+,0.965
chr12_98549255+,0.956
chr12_98549255+,0.965
chr12_98549255+,0.980
chr12_98549255+,1.000
chr12_98549255+,0.986
chr12_98549255+,0.985
chr12_98549255+,0.978
chr12_98549255+,0.959
chr12_98549255+,0.992
chr12_98549255+,0.952
chr12_98549255+,0.973
chr12_98549255+,0.968
chr12_98549255+,1.000
chr12_98549255+,0.981
chr12_98549255+,0.943
chr12_98549255+,0.982
chr12_98549255+,1.000
chr12_98549255+,1.000
chr12_98549255+,0.945
chr12_98549255+,0.919
chr12_98549255+,0.962
chr12_98549255+,0.959
chr12_98549255+,1.000
chr12_98549255+,0.955
chr12_98549255+,0.980
chr12_98549255+,0.980
chr12_98549255+,0.958
chr12_98549255+,0.991
chr12_98549255+,0.934
chr12_98549255+,0.964
chr12_98549255+,0.988
chr12_98549255+,0.991
chr12_98549255+,0.976
chr12_98549255+,0.972
chr12_98549255+,1.000
chr12_98549255+,1.000
chr12_98549255+,0.987
chr12_98549255+,0.939
chr12_98549255+,0.984
chr12_98549255+,0.986
chr12_98549255+,0.950
chr12_98549255+,0.959
chr12_98549255+,0.988
chr12_98549255+,0.887
chr12_98549255+,0.978
chr12_98549255+,0.976
chr12_98549255+,0.974
chr12_98549255+,0.956
chr12_98549255+,0.985
chr12_98549255+,1.000
chr12_98549255+,0.932
chr12_98549255+,0.980
chr12_98549255+,1.000
chr12_98549255+,0.986
chr12_98549255+,0.992
chr12_98549255+,0.941
chr12_98549255+,1.000
chr12_98549255+,0.957
chr12_98549255+,0.990
chr12_98549255+,1.000
chr12_98549255+,0.872
chr12_98549255+,0.943
chr12_98549255+,0.991
chr12_98549255+,1.000
chr12_98549255+,0.988
chr12_98549255+,0.990
chr12_98549255+,0.959
chr12_98549255+,0.928
chr12_98549255+,0.995
chr12_98549255+,0.981
chr12_98549255+,0.988
chr12_98549255+,0.980
chr12_98549255+,0.979
chr12_98549255+,0.989
chr12_98549255+,0.989
chr12_98549255+,0.981
chr12_98549255+,0.990
chr12_98549255+,0.976
chr12_98549255+,1.000
chr12_98549255+,0.983
chr12_98549255+,0.971
chr12_98549255+,1.000
chr12_98549255+,0.971
chr12_98549255+,0.921
chr12_98549255+,1.000
chr12_98549255+,0.969
chr12_98549255+,0.988
chr12_98549255+,0.981
chr12_98549255+,0.994
chr12_98549255+,0.982
chr12_98549255+,0.892
chr12_98549255+,1.000
chr12_98549255+,0.983
chr12_98549255+,0.982
chr12_98549255+,0.947
chr12_98549255+,0.985
chr12_98549255+,0.984
chr12_98549255+,0.992
chr12_98549255+,0.969
chr12_98549255+,1.000
chr12_98549255+,1.000
chr12_98549255+,1.000
chr12_98549255+,0.969
chr12_98549255+,0.970
chr12_98549255+,0.885
chr12_98549255+,0.977
chr12_98549255+,0.974
chr12_98549255+,0.975
chr12_98549255+,1.000
chr12_98549255+,0.982
chr12_98549255+,0.974
chr12_98549255+,0.944
chr12_98549255+,0.964
chr12_98549255+,0.989
chr12_98549255+,1.000
chr12_98549255+,0.950
chr12_98549255+,1.000
chr12_98549255+,0.953
chr12_98549255+,0.904
chr12_98549255+,1.000
chr12_98549255+,1.000
chr12_98549255+,0.977
chr12_98549255+,0.967
chr12_98549255+,0.939
chr12_98549255+,1.000
chr12_98549255+,1.000
chr12_98549255+,0.988
chr12_98549255+,1.000
chr12_98549255+,0.984
chr12_98549255+,0.972
chr12_98549255+,0.968
chr12_98549255+,1.000
chr12_98549255+,0.990
chr12_98549255+,0.959
chr12_98549255+,1.000
chr12_98549255+,0.980
chr12_98549255+,0.966
chr12_98549255+,1.000
chr12_98549255+,0.981
chr12_98549255+,0.981
chr12_98549255+,0.948
chr12_98549255+,0.990
chr12_98549255+,1.000
chr12_98549255+,1.000
chr12_98549255+,0.974
chr12_98549255+,1.000
chr12_98549255+,1.000
chr12_98549255+,0.984
chr12_98549255+,0.943
chr12_98549255+,1.000
chr12_98549255+,1.000
chr12_98549255+,0.937
chr12_98549255+,0.980
chr12_98549255+,0.944
chr12_98549255+,0.946
chr12_98549255+,1.000
chr12_98549255+,1.000
chr12_98549255+,0.997
chr12_98549255+,0.973
chr12_98549255+,0.974
chr12_98549255+,0.964
chr12_98549255+,1.000
chr12_98549255+,0.977
chr12_98549255+,0.962
chr12_98549255+,0.992
chr12_98549255+,1.000
chr12_98549255+,0.983
chr12_98549255+,0.896
chr12_98549255+,0.948
chr12_98549255+,1.000
chr12_98549255+,1.000
chr12_98549255+,0.988
chr12_98549255+,0.989
chr12_98549255+,0.990
chr12_98549255+,0.973
chr12_98549255+,0.937
chr12_98549255+,0.980
chr12_98549255+,0.895
chr12_98549255+,0.984
chr12_98549255+,0.973
chr12_98549255+,1.000
chr12_98549255+,0.962
chr12_98549255+,0.969
chr12_98549255+,1.000
chr12_98549255+,0.993
chr12_98549255+,0.989
chr12_98549255+,1.000
chr12_98549255+,0.984
chr12_98549255+,0.935
chr12_98549255+,1.000
chr12_98549255+,0.963
chr12_98549255+,0.938
chr12_98549255+,0.972
chr12_98549255+,0.976
chr12_98549255+,0.968
chr12_98549255+,0.978
chr12_98549255+,0.990
chr12_98549255+,0.993
chr12_98549255+,0.991
chr12_98549255+,0.967
chr12_98549255+,0.938
chr12_98549255+,0.984
chr12_98549255+,0.919
chr12_98549255+,0.973
chr12_98549255+,0.920
chr12_98549255+,0.963
chr12_98549255+,0.944
chr12_98549255+,0.983
chr12_98549255+,1.000
chr12_98549255+,0.972
chr12_98549255+,1.000
chr12_98549255+,1.000
chr12_98549255+,0.961
chr12_98549255+,0.956
chr12_98549255+,0.958
chr12_98549255+,0.981
chr12_98549255+,0.956
chr12_98549255+,0.976
chr19_11450409+,0.819
chr19_11450409+,0.987
chr19_11450409+,0.931
chr19_11450409+,0.832
chr19_11450409+,0.920
chr19_11450409+,0.919
chr19_11450409+,0.897
chr19_11450409+,0.921
chr19_11450409+,0.965
chr19_11450409+,0.963
chr19_11450409+,0.918
chr19_11450409+,0.859
chr19_11450409+,0.916
chr19_11450409+,0.903
chr19_11450409+,0.945
chr19_11450409+,0.936
chr19_11450409+,0.956
chr19_11450409+,0.875
chr19_11450409+,0.789
chr19_11450409+,0.883
chr19_11450409+,0.975
chr19_11450409+,0.847
chr19_11450409+,0.849
chr19_11450409+,0.909
chr19_11450409+,0.842
chr19_11450409+,0.940
chr19_11450409+,0.971
chr19_11450409+,0.891
chr19_11450409+,0.909
chr19_11450409+,0.834
chr19_11450409+,0.967
chr19_11450409+,0.896
chr19_11450409+,0.912
chr19_11450409+,0.931
chr19_11450409+,0.939
chr19_11450409+,0.905
chr19_11450409+,0.911
chr19_11450409+,0.659
chr19_11450409+,0.792
chr19_11450409+,0.906
chr19_11450409+,0.880
chr19_11450409+,0.983
chr19_11450409+,0.937
chr19_11450409+,0.933
chr19_11450409+,0.916
chr19_11450409+,0.937
chr19_11450409+,0.908
chr19_11450409+,0.959
chr19_11450409+,0.897
chr19_11450409+,0.884
chr19_11450409+,0.909
chr19_11450409+,0.831
chr19_11450409+,0.915
chr19_11450409+,0.883
chr19_11450409+,0.954
chr19_11450409+,0.842
chr19_11450409+,0.829
chr19_11450409+,0.787
chr19_11450409+,0.989
chr19_11450409+,0.856
chr19_11450409+,1.000
chr19_11450409+,0.949
chr19_11450409+,0.852
chr19_11450409+,0.529
chr19_11450409+,0.946
chr19_11450409+,0.841
chr19_11450409+,0.889
chr19_11450409+,0.919
chr19_11450409+,0.927
chr19_11450409+,0.893
chr19_11450409+,0.778
chr19_11450409+,0.960
chr19_11450409+,0.960
chr19_11450409+,1.000
chr19_11450409+,0.975
chr19_11450409+,0.955
chr19_11450409+,0.957
chr19_11450409+,0.943
chr19_11450409+,0.958
chr19_11450409+,1.000
chr19_11450409+,0.895
chr19_11450409+,0.861
chr19_11450409+,0.957
chr19_11450409+,0.895
chr19_11450409+,0.867
chr19_11450409+,0.893
chr19_11450409+,0.867
chr19_11450409+,0.831
chr19_11450409+,0.838
chr19_11450409+,0.899
chr19_11450409+,0.915
chr19_11450409+,0.856
chr19_11450409+,0.935
chr19_11450409+,0.956
chr19_11450409+,0.908
chr19_11450409+,0.959
chr19_11450409+,0.940
chr19_11450409+,0.965
chr19_11450409+,0.944
chr19_11450409+,0.897
chr19_11450409+,0.924
chr19_11450409+,0.938
chr19_11450409+,0.966
chr19_11450409+,0.929
chr19_11450409+,0.959
chr19_11450409+,0.912
chr19_11450409+,0.868
chr19_11450409+,0.914
chr19_11450409+,1.000
chr19_11450409+,0.898
chr19_11450409+,0.951
chr19_11450409+,0.903
chr19_11450409+,0.958
chr19_11450409+,0.927
chr19_11450409+,0.932
chr19_11450409+,0.956
chr19_11450409+,0.966
chr19_11450409+,0.936
chr19_11450409+,0.942
chr19_11450409+,0.908
chr19_11450409+,0.984
chr19_11450409+,0.882
chr19_11450409+,0.920
chr19_11450409+,0.966
chr19_11450409+,0.857
chr19_11450409+,0.868
chr19_11450409+,0.924
chr19_11450409+,0.923
chr19_11450409+,0.908
chr19_11450409+,0.812
chr19_11450409+,0.885
chr19_11450409+,0.778
chr19_11450409+,0.659
chr19_11450409+,0.919
chr19_11450409+,0.925
chr19_11450409+,0.823
chr19_11450409+,0.918
chr19_11450409+,0.936
chr19_11450409+,0.882
chr19_11450409+,0.918
chr19_11450409+,0.950
chr19_11450409+,0.890
chr19_11450409+,0.858
chr19_11450409+,0.978
chr19_11450409+,0.822
chr19_11450409+,0.898
chr19_11450409+,0.944
chr19_11450409+,0.952
chr19_11450409+,0.749
chr19_11450409+,0.972
chr19_11450409+,0.898
chr19_11450409+,0.940
chr19_11450409+,0.887
chr19_11450409+,0.909
chr19_11450409+,0.831
chr19_11450409+,0.950
chr19_11450409+,0.929
chr19_11450409+,0.813
chr19_11450409+,0.875
chr19_11450409+,0.870
chr19_11450409+,0.905
chr19_11450409+,0.847
chr19_11450409+,0.962
chr19_11450409+,0.884
chr19_11450409+,0.965
chr19_11450409+,0.893
chr19_11450409+,0.826
chr19_11450409+,0.911
chr19_11450409+,0.905
chr19_11450409+,0.982
chr19_11450409+,0.914
chr19_11450409+,0.746
chr19_11450409+,0.912
chr19_11450409+,0.905
chr19_11450409+,0.908
chr19_11450409+,0.798
chr19_11450409+,0.962
chr19_11450409+,0.889
chr19_11450409+,0.961
chr19_11450409+,0.920
chr19_11450409+,0.826
chr19_11450409+,0.931
chr19_11450409+,0.944
chr19_11450409+,0.945
chr19_11450409+,0.922
chr19_11450409+,0.946
chr19_11450409+,0.905
chr19_11450409+,0.914
chr19_11450409+,0.942
chr19_11450409+,0.886
chr19_11450409+,0.870
chr19_11450409+,0.910
chr19_11450409+,0.965
chr19_11450409+,0.891
chr19_11450409+,0.908
chr19_11450409+,0.911
chr19_11450409+,0.931
chr19_11450409+,0.888
chr19_11450409+,0.863
chr19_11450409+,0.928
chr19_11450409+,0.944
chr19_11450409+,0.879
chr19_11450409+,0.883
chr19_11450409+,0.937
chr19_11450409+,0.626
chr19_11450409+,0.910
chr19_11450409+,0.906
chr19_11450409+,0.956
chr19_11450409+,0.843
chr19_11450409+,0.898
chr19_11450409+,0.843
chr19_11450409+,0.791
chr19_11450409+,0.949
chr19_11450409+,0.891
chr19_11450409+,0.924
chr19_11450409+,0.945
chr19_11450409+,0.839
chr19_11450409+,0.915
chr19_11450409+,0.892
chr19_11450409+,0.922
chr19_11450409+,0.894
chr19_11450409+,0.920
chr19_11450409+,0.890
chr19_11450409+,0.877
chr19_11450409+,0.926
chr19_11450409+,0.870
chr19_11450409+,0.877
chr19_11450409+,0.923
chr19_11450409+,0.839
chr19_11450409+,0.917
chr19_11450409+,0.762
chr19_11450409+,0.920
chr19_11450409+,0.963
chr19_11450409+,0.929
chr19_11450409+,0.820
chr19_11450409+,0.771
chr19_11450409+,0.837
chr19_11450409+,0.933
chr19_11450409+,0.854
chr19_11450409+,0.881
chr19_11450409+,0.968
chr19_11450409+,0.838
chr19_11450409+,0.956
chr19_11450409+,0.911
chr19_11450409+,0.795
chr19_11450409+,0.945
chr19_11450409+,0.949
chr19_11450409+,0.981
chr19_11450409+,0.935
chr19_11450409+,0.938
chr19_11450409+,0.867
chr19_11450409+,0.923
chr19_11450409+,0.976
chr19_11450409+,0.966
chr19_11450409+,0.924
chr19_11450409+,0.848
chr19_11450409+,0.918
chr19_11450409+,0.899
chr19_11450409+,0.854
chr19_11450409+,0.925
chr19_11450409+,0.956
chr19_11450409+,0.965
chr19_11450409+,0.872
chr19_11450409+,0.871
chr19_11450409+,0.918
chr19_11450409+,0.743
chr19_11450409+,0.928
chr19_11450409+,0.916
chr19_11450409+,0.872
chr19_11450409+,0.818
chr19_11450409+,0.875
chr19_11450409+,0.925
chr19_11450409+,0.964
chr19_11450409+,0.853
chr19_11450409+,0.939
chr19_11450409+,0.891
chr19_11450409+,0.961
chr19_11450409+,0.917
chr19_11450409+,0.903
chr19_11450409+,0.854
chr19_11450409+,0.833
chr19_11450409+,0.969
chr19_11450409+,0.907
chr19_11450409+,0.898
chr19_11450409+,0.778
chr19_11450409+,0.963
chr19_11450409+,1.000
chr19_11450409+,0.861
chr19_11450409+,0.742
chr19_11450409+,0.939
chr19_11450409+,0.902
chr19_11450409+,0.952
chr19_11450409+,0.857
chr19_11450409+,0.827
chr19_11450409+,1.000
chr19_11450409+,0.906
chr19_11450409+,0.950
chr19_11450409+,0.871
chr19_11450409+,0.914
chr19_11450409+,0.939
chr19_11450409+,0.935
chr19_11450409+,0.843
chr19_11450409+,1.000
chr19_11450409+,0.930
chr19_11450409+,0.874
chr19_11450409+,0.897
chr19_11450409+,0.953
chr19_11450409+,0.889
chr19_11450409+,0.841
chr19_11450409+,0.883
chr19_11450409+,0.826
chr19_11450409+,0.944
chr19_11450409+,0.916
chr19_11450409+,0.980
chr19_11450409+,0.873
chr19_11450409+,0.920
chr19_11450409+,0.961
