site,cancer,edited,p50,tn
4,21,1.0,0.3362,False
3,22,0.8524590163934426,0.4375,True
4,22,0.6666666666666666,0.4271,False
3,23,0.802,0.3750,True
4,23,0.8076923076923077,0.3965,False
3,24,0.9239130434782609,0.3415,True
4,24,0.5,0.3846,False
3,25,0.9239543726235742,0.4737,True
4,25,1.0,0.3773,False
3,26,0.8874734607218684,0.4019,True
4,26,1.0,0.6122,False
3,27,0.8826666666666667,0.4667,True
4,27,0.53125,0.4000,False
3,28,0.9358974358974359,0.5139,True
3,29,0.862475442043222,0.4286,True
4,29,0.7068965517241379,0.4286,False
3,30,0.957983193277311,0.3235,True
4,30,1.0,0.2295,False
3,31,0.7262773722627737,0.4545,True
4,31,0.8571428571428571,0.3479,False
3,32,0.9464285714285714,0.3750,True
3,33,0.3125,0.3913,True
5,1,0.46835443037974683,0.3571,True
5,2,0.9166666666666666,0.2727,True
6,2,0.8421052631578947,0.3022,False
5,3,0.8884859474161378,0.3763,True
6,3,0.9469026548672567,0.3500,False
5,4,0.9379084967320261,0.2692,True
6,4,1.0,0.2667,False
5,5,0.9166666666666666,0.3333,True
6,5,0.8888888888888888,0.1932,False
5,6,0.8392857142857143,0.2593,True
6,6,0.9024390243902439,0.2222,False
5,7,0.875,0.2252,True
5,8,0.9506172839506173,0.4167,True
6,8,0.5454545454545454,0.4456,False
5,9,0.9880952380952381,0.3781,True
6,9,0.8,0.3603,False
5,10,0.88,0.2857,True
6,10,0.7045454545454546,0.1881,False
5,11,0.35384615384615387,0.2941,True
6,11,0.75,0.3060,False
5,12,0.9551401869158879,0.4000,True
6,12,0.7638888888888888,0.3500,False
5,13,0.9411764705882353,0.2857,True
6,13,0.90625,0.2857,False
5,14,0.9271523178807947,0.2963,True
5,15,0.9584120982986768,0.3182,True
5,16,0.7593582887700535,0.3333,True
6,16,0.76,0.3957,False
5,17,0.9354838709677419,0.3000,True
6,17,1.0,0.2353,False
5,18,0.8897795591182365,0.3333,True
6,18,1.0,0.2880,False
5,19,0.9883720930232558,0.3000,True
5,20,0.9102902374670184,0.4412,True
5,21,0.949438202247191,0.3265,True
6,21,1.0,0.1988,False
5,22,0.7814207650273224,0.3463,True
6,22,0.3333333333333333,0.1250,False
5,23,0.776,0.3077,True
6,23,0.7692307692307693,0.3565,False
5,24,0.9456521739130435,0.2353,True
6,24,0.6,0.1962,False
5,25,0.908745247148289,0.3125,True
6,25,1.0,0.3068,False
5,26,0.8832271762208068,0.2857,True
6,26,1.0,0.3115,False
5,27,0.8453333333333334,0.4367,True
6,27,0.4375,0.4178,False
5,28,0.8974358974358975,0.2887,True
5,29,0.8565815324165029,0.3333,True
6,29,0.7241379310344828,0.2971,False
5,30,0.9327731092436975,0.2333,True
6,30,1.0,0.1380,False
5,31,0.718978102189781,0.3913,True
6,31,0.8285714285714286,0.3235,False
5,32,0.9642857142857143,0.3603,True
5,33,0.2625,0.2857,True
1,1,0.6329113924050633,0.3780,True
1,2,0.9436274509803921,0.3970,True
2,2,0.8421052631578947,0.3990,False
1,3,0.9174977334542158,0.5083,True
2,3,0.9380530973451328,0.4609,False
1,4,0.9477124183006536,0.4000,True
2,4,1.0,0.7857,False
1,5,0.8888888888888888,0.4495,True
2,5,0.6666666666666666,0.6465,False
1,6,0.8928571428571429,0.3333,True
2,6,0.9512195121951219,0.3684,False
1,7,0.9166666666666666,0.3467,True
1,8,0.9259259259259259,0.4444,True
2,8,0.6363636363636364,0.3077,False
1,9,0.9880952380952381,0.3784,True
2,9,1.0,0.4545,False
1,10,0.936,0.4049,True
2,10,0.75,0.3000,False
1,11,0.5076923076923077,0.4118,True
2,11,0.7916666666666666,0.4667,False
1,12,0.9700934579439252,0.5000,True
2,12,0.7083333333333334,0.4737,False
1,13,0.9342560553633218,0.3919,True
2,13,0.84375,0.4295,False
1,14,0.9470198675496688,0.1842,True
1,15,0.9697542533081286,0.3793,True
1,16,0.8449197860962567,0.5076,True
2,16,0.8,0.5263,False
1,17,0.9582542694497154,0.4737,True
2,17,1.0,0.3833,False
1,18,0.9298597194388778,0.4167,True
2,18,1.0,0.3778,False
1,19,0.9418604651162791,0.5200,True
1,20,0.941952506596306,0.4478,True
1,21,0.9719101123595506,0.4706,True
2,21,1.0,0.4511,False
1,22,0.8743169398907104,0.6250,True
2,22,0.6666666666666666,0.4500,False
1,23,0.872,0.4167,True
2,23,0.9807692307692307,0.4167,False
1,24,0.9456521739130435,0.3077,True
2,24,0.8,0.3667,False
1,25,0.9581749049429658,0.4778,True
2,25,1.0,0.3943,False
1,26,0.9235668789808917,0.4286,True
2,26,1.0,0.5574,False
1,27,0.896,0.4505,True
2,27,0.78125,0.5000,False
1,28,0.9038461538461539,0.4000,True
1,29,0.9155206286836935,0.4537,True
2,29,0.8620689655172413,0.3750,False
1,30,0.9411764705882353,0.2680,True
2,30,1.0,0.2260,False
1,31,0.8138686131386861,0.4118,True
2,31,0.9714285714285714,0.4702,False
1,32,0.9285714285714286,0.3704,True
1,33,0.3,0.3603,True
15,1,0.759493670886076,0.4252,True
15,2,0.6740196078431373,0.3333,True
16,2,0.631578947368421,0.2500,False
15,3,0.8884859474161378,0.3846,True
16,3,0.9646017699115044,0.2353,False
15,4,0.8104575163398693,0.3077,True
16,4,0.3333333333333333,0.1905,False
15,5,0.9444444444444444,0.3957,True
16,5,0.8888888888888888,0.5197,False
15,6,0.8035714285714286,0.2778,True
16,6,0.926829268292683,0.1765,False
15,7,0.5625,0.3333,True
15,8,0.8395061728395061,0.3732,True
16,8,0.5454545454545454,0.1911,False
15,9,0.9285714285714286,0.4887,True
16,9,1.0,0.2800,False
15,10,0.716,0.3489,True
16,10,0.7045454545454546,0.1894,False
15,11,0.9230769230769231,0.2888,True
16,11,1.0,0.3218,False
15,12,0.9345794392523364,0.4516,True
16,12,0.9583333333333334,0.3571,False
15,13,0.8788927335640139,0.3750,True
16,13,0.96875,0.3333,False
15,14,0.1986754966887417,0.1818,True
15,15,0.9735349716446124,0.4146,True
15,16,0.7272727272727273,0.5000,True
16,16,0.92,0.4914,False
15,17,0.8216318785578748,0.3538,True
16,17,0.9661016949152542,0.2683,False
15,18,0.8557114228456913,0.3667,True
16,18,0.9591836734693877,0.3125,False
15,19,0.8488372093023255,0.4500,True
15,20,0.9630606860158312,0.4179,True
15,21,0.8707865168539326,0.3529,True
16,21,1.0,0.3456,False
15,22,0.819672131147541,0.3810,True
16,22,1.0,0.3500,False
15,23,0.93,0.2484,True
16,23,0.9807692307692307,0.2434,False
15,24,0.8260869565217391,0.2231,True
16,24,0.5,0.1111,False
15,25,0.8403041825095057,0.3571,True
16,25,1.0,0.4369,False
15,26,0.8407643312101911,0.3333,True
16,26,1.0,0.7037,False
15,27,0.7893333333333333,0.3913,True
16,27,0.6875,0.2967,False
15,28,0.5192307692307693,0.3750,True
15,29,0.9548133595284872,0.3585,True
16,29,0.9482758620689655,0.2549,False
15,30,0.7310924369747899,0.3243,True
16,30,1.0,0.1622,False
15,31,0.35036496350364965,0.3846,True
16,31,0.8,0.2417,False
15,32,0.7142857142857143,0.3377,True
15,33,0.675,0.2265,True
17,1,0.7468354430379747,0.4565,True
17,2,0.6740196078431373,0.3125,True
18,2,0.7368421052631579,0.1633,False
17,3,0.8812330009066183,0.3060,True
18,3,0.9646017699115044,0.2143,False
17,4,0.803921568627451,0.2698,True
18,4,1.0,0.1500,False
17,5,0.8333333333333334,0.3780,True
18,5,0.8888888888888888,0.4626,False
17,6,0.7678571428571429,0.2778,True
18,6,0.8780487804878049,0.1923,False
17,7,0.5833333333333334,0.2547,True
17,8,0.8703703703703703,0.3571,True
18,8,0.6363636363636364,0.2083,False
17,9,0.9523809523809523,0.4653,True
18,9,1.0,0.2121,False
17,10,0.676,0.3077,True
18,10,0.7045454545454546,0.2286,False
17,11,0.9076923076923077,0.3333,True
18,11,1.0,0.2855,False
17,12,0.9271028037383178,0.3709,True
18,12,1.0,0.2869,False
17,13,0.8927335640138409,0.3200,True
18,13,1.0,0.2736,False
17,14,0.37748344370860926,0.1818,True
17,15,0.9697542533081286,0.3636,True
17,16,0.7085561497326203,0.4500,True
18,16,0.92,0.4312,False
17,17,0.8273244781783681,0.3000,True
18,17,0.9322033898305084,0.2500,False
17,18,0.8036072144288577,0.3103,True
18,18,0.9795918367346939,0.2804,False
17,19,0.8953488372093024,0.4359,True
17,20,0.9656992084432717,0.3750,True
17,21,0.8820224719101124,0.3077,True
18,21,1.0,0.2360,False
17,22,0.8142076502732241,0.3415,True
18,22,1.0,0.2941,False
17,23,0.932,0.2326,True
18,23,1.0,0.2276,False
17,24,0.8369565217391305,0.2667,True
18,24,0.6,0.2723,False
17,25,0.8365019011406845,0.3560,True
18,25,1.0,0.4743,False
17,26,0.8343949044585988,0.3333,True
18,26,1.0,0.5000,False
17,27,0.848,0.3868,True
18,27,0.78125,0.2540,False
17,28,0.391025641025641,0.2887,True
17,29,0.9449901768172888,0.3390,True
18,29,0.9655172413793104,0.2814,False
17,30,0.7226890756302521,0.2639,True
18,30,1.0,0.1639,False
17,31,0.36678832116788324,0.3077,True
18,31,0.8571428571428571,0.2265,False
17,32,0.7142857142857143,0.2929,True
17,33,0.6,0.2752,True
11,1,0.7974683544303798,0.3226,True
11,2,0.7475490196078431,0.2963,True
12,2,0.7894736842105263,0.2000,False
11,3,0.928377153218495,0.3684,True
12,3,0.9823008849557522,0.2162,False
11,4,0.8398692810457516,0.3143,True
12,4,0.6666666666666666,0.1707,False
11,5,0.9166666666666666,0.3750,True
12,5,1.0,0.4474,False
11,6,0.85,0.2632,True
12,6,0.926829268292683,0.2500,False
11,7,0.6875,0.2917,True
11,8,0.9012345679012346,0.4750,True
12,8,0.6363636363636364,0.3208,False
11,9,0.9761904761904762,0.4522,True
12,9,1.0,0.2500,False
11,10,0.74,0.3429,True
12,10,0.6818181818181818,0.1538,False
11,11,0.9230769230769231,0.1863,True
12,11,1.0,0.3828,False
11,12,0.9588785046728971,0.4412,True
12,12,0.9861111111111112,0.3953,False
11,13,0.8858131487889274,0.3727,True
12,13,0.9375,0.4002,False
11,14,0.25165562913907286,0.1818,True
11,15,0.9754253308128544,0.3050,True
11,16,0.7513368983957219,0.4762,True
12,16,0.96,0.5591,False
11,17,0.8652751423149905,0.3684,True
12,17,0.9830508474576272,0.2710,False
11,18,0.8577154308617234,0.3333,True
12,18,1.0,0.3182,False
11,19,0.872093023255814,0.4412,True
11,20,0.9604221635883905,0.3941,True
11,21,0.9157303370786517,0.3333,True
12,21,1.0,0.2715,False
11,22,0.8579234972677595,0.3448,True
12,22,1.0,0.4000,False
11,23,0.944,0.2500,True
12,23,1.0,0.2910,False
11,24,0.8586956521739131,0.2430,True
12,24,0.8,0.2226,False
11,25,0.8897338403041825,0.3125,True
12,25,1.0,0.2830,False
11,26,0.8598726114649682,0.3077,True
12,26,1.0,0.3846,False
11,27,0.808,0.4375,True
12,27,0.75,0.2934,False
11,28,0.5576923076923077,0.3125,True
11,29,0.9666011787819253,0.3430,True
12,29,0.9655172413793104,0.2834,False
11,30,0.7647058823529411,0.2500,True
12,30,1.0,0.1903,False
11,31,0.6113138686131386,0.3515,True
12,31,0.8857142857142857,0.2491,False
11,32,0.75,0.2523,True
11,33,0.6375,0.2000,True
9,1,0.7721518987341772,0.2059,True
9,2,0.7524509803921569,0.2143,True
10,2,0.8421052631578947,0.1622,False
9,3,0.9238440616500453,0.2667,True
10,3,0.9646017699115044,0.1547,False
9,4,0.8104575163398693,0.2000,True
10,4,1.0,0.1500,False
9,5,0.8611111111111112,0.2576,True
10,5,1.0,0.3684,False
9,6,0.8,0.1562,True
10,6,0.9024390243902439,0.1644,False
9,7,0.6041666666666666,0.1667,True
9,8,0.8765432098765432,0.2609,True
10,8,0.7272727272727273,0.1077,False
9,9,0.9821428571428571,0.3889,True
10,9,1.0,0.2821,False
9,10,0.804,0.2222,True
10,10,0.6136363636363636,0.1333,False
9,11,0.8307692307692308,0.1333,True
10,11,1.0,0.2201,False
9,12,0.9626168224299065,0.3220,True
10,12,0.9861111111111112,0.2412,False
9,13,0.9273356401384083,0.2414,True
10,13,0.96875,0.2330,False
9,14,0.23178807947019867,0.1000,True
9,15,0.9792060491493384,0.2718,True
9,16,0.8155080213903744,0.3810,True
10,16,0.98,0.4167,False
9,17,0.9146110056925996,0.2750,True
10,17,0.9830508474576272,0.1962,False
9,18,0.8937875751503006,0.2447,True
10,18,1.0,0.2456,False
9,19,0.8953488372093024,0.3846,True
9,20,0.9472295514511874,0.2946,True
9,21,0.9382022471910112,0.2440,True
10,21,1.0,0.1594,False
9,22,0.8579234972677595,0.2581,True
10,22,1.0,0.1923,False
9,23,0.906,0.1519,True
10,23,0.9807692307692307,0.1818,False
9,24,0.7934782608695652,0.1440,True
10,24,0.8,0.1634,False
9,25,0.8973384030418251,0.2174,True
10,25,1.0,0.1651,False
9,26,0.8768577494692145,0.2466,True
10,26,1.0,0.1600,False
9,27,0.8213333333333334,0.2887,True
10,27,0.65625,0.1909,False
9,28,0.5961538461538461,0.2059,True
9,29,0.9587426326129665,0.2424,True
10,29,0.9655172413793104,0.1780,False
9,30,0.7310924369747899,0.1919,True
10,30,1.0,0.1031,False
9,31,0.5894160583941606,0.2308,True
10,31,0.8571428571428571,0.1600,False
9,32,0.6964285714285714,0.1818,True
9,33,0.65,0.1483,True
13,1,0.7848101265822784,0.1379,True
13,2,0.7205882352941176,0.1026,True
14,2,0.5263157894736842,0.0769,False
13,3,0.8902991840435177,0.1304,True
14,3,0.9026548672566371,0.1389,False
13,4,0.7581699346405228,0.1111,True
14,4,0.6666666666666666,0.1165,False
13,5,0.75,0.1048,True
14,5,1.0,0.1364,False
13,6,0.6857142857142857,0.1000,True
14,6,0.8048780487804879,0.1107,False
13,7,0.6875,0.1000,True
13,8,0.8888888888888888,0.1538,True
14,8,0.9090909090909091,0.1667,False
13,9,0.9166666666666666,0.1366,True
14,9,0.6,0.1053,False
13,10,0.75,0.1053,True
14,10,0.75,0.0909,False
13,11,0.7692307692307693,0.1184,True
14,11,0.9583333333333334,0.1394,False
13,12,0.874766355140187,0.1250,True
14,12,0.9444444444444444,0.1429,False
13,13,0.8200692041522492,0.1053,True
14,13,0.9375,0.1289,False
13,14,0.4966887417218543,0.2105,True
13,15,0.9697542533081286,0.1667,True
13,16,0.7887700534759359,0.1176,True
14,16,0.88,0.1429,False
13,17,0.7836812144212524,0.1176,True
14,17,0.7627118644067796,0.1176,False
13,18,0.7535070140280561,0.1111,True
14,18,0.7346938775510204,0.1010,False
13,19,0.6976744186046512,0.1156,True
13,20,0.9155672823218998,0.1379,True
13,21,0.8089887640449438,0.1176,True
14,21,0.5,0.1864,False
13,22,0.8524590163934426,0.1538,True
14,22,1.0,0.0870,False
13,23,0.926,0.1268,True
14,23,0.9230769230769231,0.1373,False
13,24,0.7608695652173914,0.0972,True
14,24,0.7,0.0784,False
13,25,0.7642585551330798,0.1229,True
14,25,0.5,0.1092,False
13,26,0.732484076433121,0.0909,True
14,26,1.0,0.0800,False
13,27,0.7573333333333333,0.1538,True
14,27,0.6875,0.1301,False
13,28,0.7371794871794872,0.1000,True
13,29,0.8840864440078585,0.1146,True
14,29,0.9310344827586207,0.1111,False
13,30,0.8823529411764706,0.1206,True
14,30,1.0,0.2322,False
13,31,0.75,0.1495,True
14,31,0.8285714285714286,0.1603,False
13,32,0.8035714285714286,0.1053,True
13,33,0.5375,0.0606,True
